date,inst,policy,total_pnl,fill_rate,total_fills,n_ticks
2025-12-18,COST,hmin,-3.52,0.017714484195901353,51.0,2879
2025-12-18,COST,hfg,0.635,0.01076762764848906,32.0,2879
2025-12-18,COST,htg,-0.6699999999999999,0.012156998957971519,36.0,2879
2025-12-18,COST,hinv,1.4,0.014588398749565822,44.0,2879
2025-12-18,COST,hfixfl,0.3899999999999999,0.011809656130600903,35.0,2879
2025-12-19,COST,sel,0.7550000000000001,0.014241055922195206,41.0,2879
2025-12-19,COST,tod,0.54,0.013893713094824591,41.0,2879
2025-12-19,COST,fix,2.26,0.013893713094824591,41.0,2879
2025-12-19,COST,qjn,-1.3449999999999998,0.02153525529697812,63.0,2879
2025-12-19,COST,hgt,-0.23999999999999988,0.014935741576936437,43.0,2879
2025-12-19,COST,hmin,1.2950000000000002,0.013893713094824591,41.0,2879
2025-12-19,COST,hfg,1.35,0.008336227856894755,24.0,2879
2025-12-19,COST,htg,-0.095,0.011809656130600903,34.0,2879
2025-12-19,COST,hinv,0.20500000000000018,0.017714484195901353,53.0,2879
2025-12-19,COST,hfixfl,1.755,0.013199027440083362,38.0,2879
2025-12-22,COST,sel,-0.06,0.014935741576936437,44.0,2879
2025-12-22,COST,tod,-0.07999999999999996,0.018409169850642584,56.0,2879
2025-12-22,COST,fix,0.135,0.01528308440430705,44.0,2879
2025-12-22,COST,qjn,1.995,0.021882598124348732,66.0,2879
2025-12-22,COST,hgt,0.935,0.016325112886418896,49.0,2879
2025-12-22,COST,hmin,0.38500000000000006,0.014935741576936437,46.0,2879
2025-12-22,COST,hfg,-0.22499999999999998,0.013893713094824591,40.0,2879
2025-12-22,COST,htg,0.08000000000000007,0.014588398749565822,44.0,2879
2025-12-22,COST,hinv,0.615,0.015630427231677665,49.0,2879
2025-12-22,COST,hfixfl,-0.09500000000000003,0.01528308440430705,45.0,2879
2025-12-23,COST,sel,-0.315,0.010072941993747829,29.0,2879
2025-12-23,COST,tod,-1.835,0.012504341785342132,36.0,2879
2025-12-23,COST,fix,-0.7400000000000001,0.013199027440083362,38.0,2879
2025-12-23,COST,qjn,-0.63,0.014935741576936437,44.0,2879
2025-12-23,COST,hgt,-1.1300000000000001,0.011114970475859673,32.0,2879
2025-12-23,COST,hmin,-0.9700000000000001,0.01528308440430705,46.0,2879
2025-12-23,COST,hfg,-0.2850000000000001,0.011462313303230288,33.0,2879
2025-12-23,COST,htg,-1.79,0.010420284821118444,30.0,2879
2025-12-23,COST,hinv,0.9200000000000002,0.014588398749565822,45.0,2879
2025-12-23,COST,hfixfl,-0.07999999999999996,0.011462313303230288,33.0,2879
2025-12-24,COST,sel,-0.11499999999999988,0.0069468565474122956,20.0,2879
2025-12-24,COST,tod,-0.034999999999999976,0.009725599166377214,28.0,2879
2025-12-24,COST,fix,0.06000000000000022,0.010420284821118444,30.0,2879
2025-12-24,COST,qjn,-0.7600000000000001,0.009725599166377214,28.0,2879
2025-12-24,COST,hgt,-0.07,0.0038207711010767626,11.0,2879
2025-12-24,COST,hmin,0.9550000000000001,0.010072941993747829,29.0,2879
2025-12-24,COST,hfg,0.6599999999999999,0.005904828065300452,17.0,2879
2025-12-24,COST,htg,-0.35,0.0055574852379298365,16.0,2879
2025-12-24,COST,hinv,-1.395,0.007294199374782911,21.0,2879
2025-12-24,COST,hfixfl,0.05500000000000016,0.007294199374782911,21.0,2879
2025-12-26,COST,sel,0.06,0.00868357068426537,25.0,2879
2025-12-26,COST,tod,0.62,0.008336227856894755,24.0,2879
2025-12-26,COST,fix,-0.07,0.010072941993747829,30.0,2879
2025-12-26,COST,qjn,0.5299999999999999,0.012851684612712747,37.0,2879
2025-12-26,COST,hgt,1.035,0.011114970475859673,32.0,2879
2025-12-26,COST,hmin,0.19000000000000003,0.00798888502952414,24.0,2879
2025-12-26,COST,hfg,0.11499999999999999,0.009725599166377214,29.0,2879
2025-12-26,COST,htg,0.7349999999999999,0.006599513720041681,19.0,2879
2025-12-26,COST,hinv,-1.2149999999999999,0.009725599166377214,28.0,2879
2025-12-26,COST,hfixfl,-0.475,0.01076762764848906,31.0,2879
2025-12-29,COST,sel,0.6699999999999999,0.010420284821118444,30.0,2879
2025-12-29,COST,tod,0.28000000000000014,0.014935741576936437,43.0,2879
2025-12-29,COST,fix,2.6149999999999998,0.017714484195901353,52.0,2879
2025-12-29,COST,qjn,0.42,0.02466134074331365,71.0,2879
2025-12-29,COST,hgt,0.38,0.017714484195901353,51.0,2879
2025-12-29,COST,hmin,-0.25,0.01806182702327197,52.0,2879
2025-12-29,COST,hfg,1.4499999999999997,0.013893713094824591,41.0,2879
2025-12-29,COST,htg,0.03500000000000003,0.012156998957971519,35.0,2879
2025-12-29,COST,hinv,2.5349999999999997,0.019798541160125045,59.0,2879
2025-12-29,COST,hfixfl,1.46,0.012156998957971519,35.0,2879
2025-12-30,COST,sel,0.255,0.010072941993747829,29.0,2879
2025-12-30,COST,tod,1.22,0.01076762764848906,31.0,2879
2025-12-30,COST,fix,0.5349999999999999,0.012156998957971519,35.0,2879
2025-12-30,COST,qjn,-0.029999999999999805,0.01667245571378951,48.0,2879
2025-12-30,COST,hgt,-0.7899999999999999,0.013893713094824591,40.0,2879
2025-12-30,COST,hmin,2.5450000000000004,0.012156998957971519,35.0,2879
2025-12-30,COST,hfg,0.62,0.009725599166377214,28.0,2879
2025-12-30,COST,htg,0.24999999999999994,0.00798888502952414,23.0,2879
2025-12-30,COST,hinv,-0.12500000000000003,0.013893713094824591,43.0,2879
2025-12-30,COST,hfixfl,0.7199999999999999,0.011114970475859673,32.0,2879
2025-12-31,COST,sel,-0.8049999999999999,0.008733624454148471,22.0,2519
2025-12-31,COST,tod,-0.32500000000000007,0.009527590313616514,25.0,2519
2025-12-31,COST,fix,-0.515,0.009527590313616514,25.0,2519
2025-12-31,COST,qjn,0.42500000000000004,0.009924573243350537,26.0,2519
2025-12-31,COST,hgt,0.45499999999999996,0.007939658594680429,20.0,2519
2025-12-31,COST,hmin,0.31,0.006351726875744343,17.0,2519
2025-12-31,COST,hfg,0.10999999999999996,0.006748709805478364,17.0,2519
2025-12-31,COST,htg,-0.42000000000000004,0.00833664152441445,21.0,2519
2025-12-31,COST,hinv,-1.7750000000000001,0.008733624454148471,22.0,2519
2025-12-31,COST,hfixfl,-0.25500000000000006,0.007145692735212386,18.0,2519
2025-12-01,CRM,sel,0.575,0.03681833970128517,110.0,2879
2025-12-01,CRM,tod,0.7550000000000001,0.042375824939215004,133.0,2879
2025-12-01,CRM,fix,1.76,0.04272316776658562,136.0,2879
2025-12-01,CRM,qjn,0.21999999999999997,0.03681833970128517,113.0,2879
2025-12-01,CRM,hgt,0.5249999999999999,0.032302882945467175,97.0,2879
2025-12-01,CRM,hmin,0.885,0.04828065300451546,151.0,2879
2025-12-01,CRM,hfg,1.335,0.038555053838138245,117.0,2879
2025-12-01,CRM,htg,0.22500000000000003,0.038555053838138245,117.0,2879
2025-12-01,CRM,hinv,0.815,0.0493226814866273,168.0,2879
2025-12-01,CRM,hfixfl,0.8800000000000001,0.0375130253560264,112.0,2879
2025-12-02,CRM,sel,0.355,0.038555053838138245,114.0,2879
2025-12-02,CRM,tod,-0.46,0.04828065300451546,147.0,2879
2025-12-02,CRM,fix,0.565,0.05140673845085099,156.0,2879
2025-12-02,CRM,qjn,0.5850000000000001,0.042028482111844394,126.0,2879
2025-12-02,CRM,hgt,1.1150000000000002,0.03959708232025009,118.0,2879
2025-12-02,CRM,hmin,-0.635,0.04967002431399792,153.0,2879
2025-12-02,CRM,hfg,0.8999999999999999,0.048975338659256684,148.0,2879
2025-12-02,CRM,htg,-0.010000000000000009,0.04584925321292115,140.0,2879
2025-12-02,CRM,hinv,-0.4050000000000001,0.05071205279610976,166.0,2879
2025-12-02,CRM,hfixfl,0.4249999999999998,0.038555053838138245,113.0,2879
2025-12-03,CRM,sel,0.29,0.06495310871830497,195.0,2879
2025-12-03,CRM,tod,1.795,0.07467870788468219,247.0,2879
2025-12-03,CRM,fix,1.0899999999999999,0.0729419937478291,233.0,2879
2025-12-03,CRM,qjn,-0.22499999999999998,0.06981590830149358,218.0,2879
2025-12-03,CRM,hgt,-0.15999999999999992,0.06356373740882251,195.0,2879
2025-12-03,CRM,hmin,1.9099999999999997,0.07467870788468219,247.0,2879
2025-12-03,CRM,hfg,1.59,0.06634248002778742,207.0,2879
2025-12-03,CRM,htg,1.4899999999999998,0.06738450850989927,216.0,2879
2025-12-03,CRM,hinv,1.1250000000000002,0.07433136505731157,253.0,2879
2025-12-03,CRM,hfixfl,0.305,0.06530045154567558,196.0,2879
2025-12-04,CRM,sel,3.4749999999999996,0.07016325112886419,213.0,2879
2025-12-04,CRM,tod,4.640000000000001,0.07398402222994095,240.0,2879
2025-12-04,CRM,fix,-0.14000000000000035,0.0774574505036471,251.0,2879
2025-12-04,CRM,qjn,2.99,0.08023619312261202,259.0,2879
2025-12-04,CRM,hgt,2.11,0.0587009378256339,182.0,2879
2025-12-04,CRM,hmin,4.565,0.07328933657519972,238.0,2879
2025-12-04,CRM,hfg,0.9600000000000002,0.056964223688780825,180.0,2879
2025-12-04,CRM,htg,1.7300000000000002,0.05453282389718652,174.0,2879
2025-12-04,CRM,hinv,1.4100000000000006,0.0774574505036471,277.0,2879
2025-12-04,CRM,hfixfl,3.4749999999999996,0.07016325112886419,213.0,2879
2025-12-05,CRM,sel,3.405,0.0562695380340396,171.0,2879
2025-12-05,CRM,tod,2.0,0.07085793678360541,232.0,2879
2025-12-05,CRM,fix,0.6199999999999998,0.06842653699201111,222.0,2879
2025-12-05,CRM,qjn,0.3400000000000003,0.07224730809308788,231.0,2879
2025-12-05,CRM,hgt,-0.07499999999999996,0.05765890934352206,176.0,2879
2025-12-05,CRM,hmin,2.1900000000000004,0.07085793678360541,231.0,2879
2025-12-05,CRM,hfg,0.8749999999999997,0.05349079541507468,165.0,2879
2025-12-05,CRM,htg,1.025,0.055227509551927755,172.0,2879
2025-12-05,CRM,hinv,-0.09000000000000008,0.07433136505731157,264.0,2879
2025-12-05,CRM,hfixfl,3.4949999999999997,0.05592219520666898,170.0,2879
2025-12-08,CRM,sel,-0.6899999999999997,0.03160819729072595,93.0,2879
2025-12-08,CRM,tod,-0.18500000000000005,0.03126085446335533,97.0,2879
2025-12-08,CRM,fix,-1.5400000000000003,0.03160819729072595,98.0,2879
2025-12-08,CRM,qjn,-0.3300000000000001,0.04133379645710316,122.0,2879
2025-12-08,CRM,hgt,0.16499999999999987,0.03612365404654394,105.0,2879
2025-12-08,CRM,hmin,-0.7500000000000002,0.032302882945467175,101.0,2879
2025-12-08,CRM,hfg,-0.07000000000000006,0.027092740534907955,81.0,2879
2025-12-08,CRM,htg,0.9099999999999999,0.026398054880166725,81.0,2879
2025-12-08,CRM,hinv,-1.5349999999999997,0.030218825981243487,109.0,2879
2025-12-08,CRM,hfixfl,-1.025,0.03126085446335533,92.0,2879
2025-12-09,CRM,sel,1.075,0.02466134074331365,74.0,2879
2025-12-09,CRM,tod,0.525,0.03126085446335533,99.0,2879
2025-12-09,CRM,fix,0.37,0.02882945467176103,91.0,2879
2025-12-09,CRM,qjn,0.7800000000000001,0.035081625564432097,109.0,2879
2025-12-09,CRM,hgt,0.6500000000000001,0.03160819729072595,96.0,2879
2025-12-09,CRM,hmin,0.11499999999999999,0.029871483153872874,95.0,2879
2025-12-09,CRM,hfg,0.45000000000000007,0.026398054880166725,82.0,2879
2025-12-09,CRM,htg,0.65,0.028482111844390413,89.0,2879
2025-12-09,CRM,hinv,-0.11499999999999994,0.029524140326502257,105.0,2879
2025-12-09,CRM,hfixfl,0.96,0.022924626606460576,69.0,2879
2025-12-10,CRM,sel,0.30500000000000016,0.035428968391802707,105.0,2879
2025-12-10,CRM,tod,1.12,0.03959708232025009,118.0,2879
2025-12-10,CRM,fix,0.3450000000000001,0.0375130253560264,112.0,2879
2025-12-10,CRM,qjn,1.415,0.03924973949287947,117.0,2879
2025-12-10,CRM,hgt,1.5499999999999998,0.03786036818339701,111.0,2879
2025-12-10,CRM,hmin,1.0650000000000002,0.0399444251476207,118.0,2879
2025-12-10,CRM,hfg,0.6050000000000002,0.03647099687391455,108.0,2879
2025-12-10,CRM,htg,1.0850000000000002,0.038555053838138245,115.0,2879
2025-12-10,CRM,hinv,2.5300000000000002,0.03924973949287947,125.0,2879
2025-12-10,CRM,hfixfl,0.16500000000000026,0.033692254254949636,99.0,2879
2025-12-11,CRM,sel,-0.5900000000000001,0.02674539770753734,78.0,2879
2025-12-11,CRM,tod,-1.35,0.03126085446335533,94.0,2879
2025-12-11,CRM,fix,-3.295,0.02882945467176103,86.0,2879
2025-12-11,CRM,qjn,-0.3550000000000001,0.02535602639805488,74.0,2879
2025-12-11,CRM,hgt,-0.17500000000000004,0.02396665508857242,70.0,2879
2025-12-11,CRM,hmin,-1.5950000000000002,0.0305661688086141,95.0,2879
2025-12-11,CRM,hfg,-3.125,0.027092740534907955,81.0,2879
2025-12-11,CRM,htg,-1.05,0.029176797499131643,88.0,2879
2025-12-11,CRM,hinv,0.2700000000000001,0.027092740534907955,85.0,2879
2025-12-11,CRM,hfixfl,-1.6850000000000003,0.025703369225425494,75.0,2879
2025-12-12,CRM,sel,-0.38499999999999995,0.02605071205279611,77.0,2879
2025-12-12,CRM,tod,-1.2000000000000002,0.0305661688086141,94.0,2879
2025-12-12,CRM,fix,-0.62,0.029524140326502257,90.0,2879
2025-12-12,CRM,qjn,0.3350000000000001,0.029871483153872874,88.0,2879
2025-12-12,CRM,hgt,0.8400000000000001,0.02674539770753734,78.0,2879
2025-12-12,CRM,hmin,-0.815,0.030913511635984717,93.0,2879
2025-12-12,CRM,hfg,-0.385,0.027092740534907955,82.0,2879
2025-12-12,CRM,htg,-0.915,0.0281347690170198,86.0,2879
