date,policy,total_pnl,sharpe,fill_rate,win_rate,n_ticks
2025-12-08,Hawkes-floor,7736.96504638471,1.128127910081568,0.9948586118251928,0.9948586118251928,778
2025-12-08,Hawkes-select,8271.530692032851,1.1018423143126934,1.0,1.0,778
2025-12-08,Hawkes-pull,7340.2,0.8011213587722237,1.0,1.0,778
2025-12-08,Hawkes-rolling,6855.316602114244,1.048948862107998,0.993573264781491,0.9922879177377892,778
2025-12-08,Hawkes-norm,7017.968417129048,1.218530799017432,1.0,1.0,778
2025-12-08,Hawkes-cross,5295.7818654046005,1.2239729715727752,0.9858611825192802,0.9845758354755784,778
2025-12-08,Hawkes-TOD,6862.951427910013,0.977927280758831,1.0,1.0,778
2025-12-08,Hawkes-self,8203.633101354677,1.1117670902992445,0.9987146529562982,0.9987146529562982,778
2025-12-08,EWMA-count,7038.32732294858,1.0701533332621616,1.0,1.0,778
2025-12-08,RealVol,6765.217788896238,1.217186431530673,1.0,1.0,778
2025-12-08,EWMA-vol,7106.3155463942985,0.9435822361927516,1.0,0.9974293059125964,778
2025-12-08,Imbalance,6885.84617161226,1.0584326909232091,1.0,1.0,778
2025-12-08,TOD,8731.606595488134,1.0442332015047295,1.0,1.0,778
2025-12-08,Fixed,8233.43,0.7984604804339693,1.0,1.0,778
2025-12-08,Oracle,10266.745725782617,1.580396463546616,1.0,1.0,778
2025-12-09,Hawkes-full,5292.555309168409,0.7796601378665207,0.9922879177377892,0.9910025706940874,778
2025-12-09,Hawkes-floor,6333.620626336615,0.8611288031932173,0.9922879177377892,0.9922879177377892,778
2025-12-09,Hawkes-select,6475.960011615723,0.8937718807323948,1.0,1.0,778
2025-12-09,Hawkes-pull,5947.029999999999,0.6769821651636624,0.9974293059125964,0.9974293059125964,778
2025-12-09,Hawkes-rolling,5733.363652959345,0.7021775043467563,0.9922879177377892,0.9910025706940874,778
2025-12-09,Hawkes-norm,5016.706115182444,0.9405418476579345,1.0,1.0,778
2025-12-09,Hawkes-cross,3589.567992051069,0.8713049690528628,0.980719794344473,0.9755784061696658,778
2025-12-09,Hawkes-TOD,4875.301864469024,0.7460529294497126,1.0,1.0,778
2025-12-09,Hawkes-self,6072.796587725314,0.795435548089743,1.0,1.0,778
2025-12-09,EWMA-count,6237.150127966501,0.6999136620004898,1.0,1.0,778
2025-12-09,RealVol,5800.191534166137,0.7619523969017435,0.9987146529562982,0.9987146529562982,778
2025-12-09,EWMA-vol,4599.0729927800585,0.7011788352820691,1.0,0.9974293059125964,778
2025-12-09,Imbalance,4904.521329492472,0.9403127780733695,1.0,1.0,778
2025-12-09,TOD,6712.886250253879,0.8978309980359251,1.0,1.0,778
2025-12-09,Fixed,6537.814999999999,0.6419449096204111,1.0,1.0,778
2025-12-09,Oracle,7647.715837850012,1.334912739728652,1.0,1.0,778
2025-12-10,Hawkes-full,6240.028861391701,0.6994278138843615,0.9897172236503856,0.9884318766066839,778
2025-12-10,Hawkes-floor,7487.660151203565,0.7919193444746989,0.9897172236503856,0.9897172236503856,778
2025-12-10,Hawkes-select,9272.087388794045,0.9851092532517234,1.0,1.0,778
2025-12-10,Hawkes-pull,9157.345000000001,0.8139107050687108,0.9961439588688946,0.9961439588688946,778
2025-12-10,Hawkes-rolling,6336.020224858176,0.7293045188668862,0.9884318766066839,0.987146529562982,778
2025-12-10,Hawkes-norm,6401.334642818426,0.7417818947967766,0.9987146529562982,0.9987146529562982,778
2025-12-10,Hawkes-cross,4750.520718825677,0.7518261553089176,0.9768637532133676,0.974293059125964,778
2025-12-10,Hawkes-TOD,6172.9255039709005,0.6641692458168925,0.9987146529562982,0.9987146529562982,778
2025-12-10,Hawkes-self,7664.917410276494,0.7711504484551428,1.0,1.0,778
2025-12-10,EWMA-count,5857.792142902867,0.7564632420495958,1.0,1.0,778
2025-12-10,RealVol,7575.678187656333,1.0357128328682423,0.9974293059125964,0.9974293059125964,778
2025-12-10,EWMA-vol,7258.577112984531,0.8700015154413516,1.0,0.9974293059125964,778
2025-12-10,Imbalance,7818.490341730489,0.9448004716952233,1.0,1.0,778
2025-12-10,TOD,10056.985873692283,0.9720814182201443,1.0,1.0,778
2025-12-10,Fixed,10535.005000000003,0.7472834441234986,1.0,1.0,778
2025-12-10,Oracle,10900.748601147898,1.2771786591107126,1.0,1.0,778
2025-12-11,Hawkes-full,6208.628013492511,0.8873819371681146,0.993573264781491,0.9922879177377892,778
2025-12-11,Hawkes-floor,7375.901752115999,0.9778160449686544,0.993573264781491,0.993573264781491,778
2025-12-11,Hawkes-select,8591.662094221636,0.9477217923484624,1.0,1.0,778
2025-12-11,Hawkes-pull,8631.700000000003,0.7964139824764668,1.0,1.0,778
2025-12-11,Hawkes-rolling,6303.015515696645,0.884057229374485,0.9922879177377892,0.9910025706940874,778
2025-12-11,Hawkes-norm,6772.117021990767,0.9891254901039707,1.0,1.0,778
2025-12-11,Hawkes-cross,4784.271875133841,0.9295221348760658,0.9832904884318766,0.9820051413881749,778
2025-12-11,Hawkes-TOD,6773.972544480428,0.8149256753208025,1.0,1.0,778
2025-12-11,Hawkes-self,8201.740668773979,0.8921890498175542,1.0,1.0,778
2025-12-11,EWMA-count,6454.91870415617,0.9099817677172075,1.0,1.0,778
2025-12-11,RealVol,7047.146128946855,0.8986723809670946,1.0,1.0,778
2025-12-11,EWMA-vol,6991.218791428986,0.8477600944989521,1.0,0.9974293059125964,778
2025-12-11,Imbalance,6362.237379702415,1.0916774078069604,1.0,1.0,778
2025-12-11,TOD,8843.472912441179,0.9276972019424033,1.0,1.0,778
2025-12-11,Fixed,9486.300000000001,0.7622852680409866,1.0,1.0,778
2025-12-11,Oracle,9701.582116780988,1.399962938666022,1.0,1.0,778
2025-12-12,Hawkes-full,10017.72462620478,0.7038915886346931,0.9858611825192802,0.9845758354755784,778
2025-12-12,Hawkes-floor,10964.646711708398,0.7454248662060734,0.9858611825192802,0.9858611825192802,778
2025-12-12,Hawkes-select,11808.240009157955,0.8483288368653218,1.0,1.0,778
2025-12-12,Hawkes-pull,13942.59,0.824001260984644,0.9987146529562982,0.9987146529562982,778
2025-12-12,Hawkes-rolling,10364.43519550574,0.7112987242741652,0.9858611825192802,0.9845758354755784,778
2025-12-12,Hawkes-norm,10401.529155508677,1.067354232906771,1.0,1.0,778
2025-12-12,Hawkes-cross,7404.114916535997,0.9052769271968889,0.9730077120822622,0.9691516709511568,778
2025-12-12,Hawkes-TOD,9697.15677365753,0.9047442205774999,0.9974293059125964,0.9974293059125964,778
2025-12-12,Hawkes-self,11644.498603914628,1.148337424969634,0.9922879177377892,0.9922879177377892,778
2025-12-12,EWMA-count,9329.611655462342,0.9652609488838588,0.9961439588688946,0.9961439588688946,778
2025-12-12,RealVol,10341.016397136289,1.1043613452082468,0.9987146529562982,0.9987146529562982,778
2025-12-12,EWMA-vol,11452.111751919776,0.8974499447447408,1.0,0.9974293059125964,778
2025-12-12,Imbalance,9634.032552485653,1.0652200005526868,1.0,1.0,778
2025-12-12,TOD,12228.323555800604,0.9396323052536284,1.0,1.0,778
2025-12-12,Fixed,16531.285000000003,0.838466227042174,1.0,1.0,778
2025-12-12,Oracle,13080.696191835708,1.2632497056412144,1.0,1.0,778
2025-12-15,Hawkes-full,9265.056367302683,1.0662877869964327,0.993573264781491,0.9922879177377892,778
2025-12-15,Hawkes-floor,10221.609655387732,1.1016975032195224,0.993573264781491,0.993573264781491,778
2025-12-15,Hawkes-select,13370.673814841035,0.9155244450956939,1.0,1.0,778
2025-12-15,Hawkes-pull,12253.744999999999,0.8103086531567958,1.0,1.0,778
2025-12-15,Hawkes-rolling,8267.43320585224,1.0255493450956679,0.993573264781491,0.9922879177377892,778
2025-12-15,Hawkes-norm,11763.249971831905,0.7909025944192468,1.0,1.0,778
2025-12-15,Hawkes-cross,7156.724596870789,0.8573308344150642,0.9652956298200515,0.9627249357326478,778
2025-12-15,Hawkes-TOD,10666.604568648192,0.7447003283586693,1.0,1.0,778
2025-12-15,Hawkes-self,11256.342664585252,0.9906248167541787,0.9987146529562982,0.9987146529562982,778
2025-12-15,EWMA-count,8597.235180517468,1.0137710046972728,1.0,1.0,778
2025-12-15,RealVol,11269.795941224378,1.0299641891099889,1.0,1.0,778
2025-12-15,EWMA-vol,11561.347806385756,1.0443033210315649,1.0,0.9974293059125964,778
2025-12-15,Imbalance,11884.812500363665,0.7850382207260079,1.0,1.0,778
2025-12-15,TOD,14033.548874447715,0.9059077363082845,1.0,1.0,778
2025-12-15,Fixed,16979.625,0.7119501313880376,1.0,1.0,778
2025-12-15,Oracle,16526.887899756868,1.28262302256632,1.0,1.0,778
2025-12-16,Hawkes-full,9503.429438841995,0.8083786008107181,0.9922879177377892,0.9910025706940874,778
2025-12-16,Hawkes-floor,10520.479135276944,0.8654017790561628,0.9922879177377892,0.9922879177377892,778
2025-12-16,Hawkes-select,10128.705969659415,1.107980676087602,1.0,1.0,778
2025-12-16,Hawkes-pull,12451.330000000004,0.9955326135016412,1.0,1.0,778
2025-12-16,Hawkes-rolling,9319.823765868201,0.870314003352823,0.9922879177377892,0.9922879177377892,778
2025-12-16,Hawkes-norm,8982.248654599092,1.0847950149256265,1.0,1.0,778
2025-12-16,Hawkes-cross,6643.02609404227,1.2609524403091121,0.9845758354755784,0.9820051413881749,778
2025-12-16,Hawkes-TOD,8437.550690888507,0.9291173213839802,1.0,1.0,778
2025-12-16,Hawkes-self,9959.871207412943,0.9487157663094106,0.9987146529562982,0.9987146529562982,778
2025-12-16,EWMA-count,9665.395019905971,0.8713988186088008,1.0,1.0,778
2025-12-16,RealVol,10369.614935590216,0.8939630979845231,1.0,1.0,778
2025-12-16,EWMA-vol,9581.847911491557,0.8080666218115586,1.0,0.9961439588688946,778
2025-12-16,Imbalance,9612.44989166233,1.06374285592365,1.0,1.0,778
2025-12-16,TOD,10810.879962728352,0.9349907400609024,1.0,1.0,778
2025-12-16,Fixed,13919.340000000004,0.8624602898549545,1.0,1.0,778
2025-12-16,Oracle,14207.019538768409,1.4848014856650764,1.0,1.0,778
2025-12-17,Hawkes-full,10368.506249468643,1.0183692935892823,0.9897172236503856,0.9884318766066839,778
2025-12-17,Hawkes-floor,11433.829592988906,1.06349550099837,0.9897172236503856,0.9897172236503856,778
2025-12-17,Hawkes-select,10702.218037812037,1.0364116699524193,1.0,1.0,778
2025-12-17,Hawkes-pull,15235.575,1.092922321889258,0.993573264781491,0.993573264781491,778
2025-12-17,Hawkes-rolling,10689.338620589842,1.0409538784959542,0.9884318766066839,0.987146529562982,778
2025-12-17,Hawkes-norm,10724.94111017184,1.177833536671985,1.0,1.0,778
2025-12-17,Hawkes-cross,7654.364318642764,0.9888183925754251,0.9768637532133676,0.9755784061696658,778
2025-12-17,Hawkes-TOD,9852.688875906111,0.9971057202945054,0.9987146529562982,0.9987146529562982,778
2025-12-17,Hawkes-self,12172.204878828772,1.1335399467979712,0.9897172236503856,0.9897172236503856,778
2025-12-17,EWMA-count,10539.872022786392,1.2289393537883628,0.9897172236503856,0.9897172236503856,778
2025-12-17,RealVol,10958.368082194283,1.1215325848162223,1.0,1.0,778
2025-12-17,EWMA-vol,10178.620556412356,1.0715961321050684,1.0,0.9974293059125964,778
2025-12-17,Imbalance,9641.215387744107,1.0375539719008864,1.0,1.0,778
2025-12-17,TOD,11037.085486678521,0.9034807760147379,1.0,1.0,778
2025-12-17,Fixed,16841.454999999998,0.9775959873978367,1.0,1.0,778
2025-12-17,Oracle,14638.418545252982,1.3423043273572886,1.0,1.0,778
2025-12-18,Hawkes-full,9180.66236707217,0.9999549574261215,0.9987146529562982,0.9974293059125964,778
2025-12-18,Hawkes-floor,10315.45743366254,1.0644936503290234,0.9987146529562982,0.9987146529562982,778
2025-12-18,Hawkes-select,10421.8246794628,1.157515287541751,1.0,1.0,778
2025-12-18,Hawkes-pull,11799.47,0.9400663995318744,1.0,1.0,778
2025-12-18,Hawkes-rolling,9722.456430362934,1.0187663634801376,0.9897172236503856,0.9884318766066839,778
2025-12-18,Hawkes-norm,10013.430976490825,1.347978257939117,1.0,1.0,778
2025-12-18,Hawkes-cross,6935.5486677144245,1.0870167181878654,0.9858611825192802,0.9845758354755784,778
2025-12-18,Hawkes-TOD,9650.784016554822,1.1091667372260048,1.0,1.0,778
2025-12-18,Hawkes-self,11545.285730259866,1.0749270368765598,1.0,1.0,778
2025-12-18,EWMA-count,9350.934560262715,1.0108257738808468,1.0,1.0,778
2025-12-18,RealVol,9783.447109280134,1.175308861840014,1.0,1.0,778
2025-12-18,EWMA-vol,8505.121888211552,1.1233336299074643,1.0,0.9974293059125964,778
2025-12-18,Imbalance,8318.625924621383,1.1154933513352439,1.0,1.0,778
2025-12-18,TOD,10583.140116011127,1.1041609196616033,1.0,1.0,778
2025-12-18,Fixed,12543.025000000001,0.8943249544031818,1.0,1.0,778
2025-12-18,Oracle,13069.375466436215,1.662641155899553,1.0,1.0,778
2025-12-19,Hawkes-full,7685.970859590797,0.7634842227798183,0.9820051413881749,0.980719794344473,778
2025-12-19,Hawkes-floor,8945.862098662074,0.8410259685470738,0.9820051413881749,0.9820051413881749,778
2025-12-19,Hawkes-select,9301.573679919797,0.7243438499898637,1.0,1.0,778
2025-12-19,Hawkes-pull,9824.87,0.6251543130910014,0.987146529562982,0.987146529562982,778
2025-12-19,Hawkes-rolling,7591.147780524217,0.789554279089558,0.9794344473007712,0.9781491002570694,778
2025-12-19,Hawkes-norm,7002.269475008916,0.6152633773657475,1.0,1.0,778
2025-12-19,Hawkes-cross,5272.698421835208,1.0034352543358473,0.9820051413881749,0.9794344473007712,778
2025-12-19,Hawkes-TOD,6607.079469493145,0.7005923519953771,0.9961439588688946,0.9961439588688946,778
2025-12-19,Hawkes-self,8367.48884265891,0.9682718829570014,0.9922879177377892,0.9922879177377892,778
2025-12-19,EWMA-count,7665.561397959436,0.7552201736928152,0.9897172236503856,0.9897172236503856,778
2025-12-19,RealVol,8399.732252243006,0.9076537261936999,0.9974293059125964,0.9974293059125964,778
2025-12-19,EWMA-vol,7000.5294548032925,0.7996624567639837,1.0,0.9974293059125964,778
2025-12-19,Imbalance,7537.367968425883,0.7769089594659522,1.0,1.0,778
2025-12-19,TOD,10044.965199235494,0.6389022692327657,1.0,1.0,778
2025-12-19,Fixed,11518.43,0.6057686392075137,1.0,1.0,778
2025-12-19,Oracle,11374.795547982636,0.9566468199518751,1.0,1.0,778
2025-12-22,Hawkes-full,6074.542190669834,0.6800324804886367,0.9987146529562982,0.9974293059125964,778
2025-12-22,Hawkes-floor,7099.966753490806,0.7569926797959321,0.9987146529562982,0.9987146529562982,778
2025-12-22,Hawkes-select,8391.81599154431,0.858111955038064,1.0,1.0,778
2025-12-22,Hawkes-pull,6323.6849999999995,0.5739162366554728,1.0,1.0,778
2025-12-22,Hawkes-rolling,6301.436425713602,0.6810653107226416,0.9948586118251928,0.993573264781491,778
2025-12-22,Hawkes-norm,7610.469255888916,0.7584893897282271,1.0,1.0,778
2025-12-22,Hawkes-cross,4596.969992128099,0.8820642102900236,0.993573264781491,0.9922879177377892,778
2025-12-22,Hawkes-TOD,7469.658343899404,0.6276970951089723,1.0,1.0,778
2025-12-22,Hawkes-self,8257.76711338622,0.6422168395689465,1.0,1.0,778
2025-12-22,EWMA-count,5928.844225531492,0.7349339461384188,1.0,1.0,778
2025-12-22,RealVol,7117.439240439223,0.9257733255111148,1.0,1.0,778
2025-12-22,EWMA-vol,7186.023444150815,0.6213950191376676,1.0,0.9974293059125964,778
2025-12-22,Imbalance,6650.757266797617,0.6489284202659777,1.0,1.0,778
2025-12-22,TOD,8554.310536163966,0.8629433430765705,1.0,1.0,778
2025-12-22,Fixed,7767.6900000000005,0.5020861523380908,1.0,1.0,778
2025-12-22,Oracle,8493.599270333103,1.3134929227351613,1.0,1.0,778
2025-12-23,Hawkes-full,5203.149712630149,0.7088588601634557,0.9974293059125964,0.9961439588688946,778
2025-12-23,Hawkes-floor,6484.7720949152645,0.8222186152282989,0.9974293059125964,0.9974293059125964,778
2025-12-23,Hawkes-select,6403.386283955578,0.9742512222664793,1.0,1.0,778
2025-12-23,Hawkes-pull,6141.114999999998,0.656199287137575,1.0,1.0,778
2025-12-23,Hawkes-rolling,5170.325799569945,0.7632079295910779,0.9922879177377892,0.9910025706940874,778
2025-12-23,Hawkes-norm,4727.651457925569,1.0105588660479545,1.0,1.0,778
2025-12-23,Hawkes-cross,3685.180841407874,0.7146839222067976,0.9922879177377892,0.987146529562982,778
2025-12-23,Hawkes-TOD,4618.437970203708,0.817621196204042,1.0,1.0,778
2025-12-23,Hawkes-self,5956.637592833989,0.9461539573806744,0.9987146529562982,0.9987146529562982,778
2025-12-23,EWMA-count,5517.7477923256265,0.7874173084478217,1.0,1.0,778
2025-12-23,RealVol,5500.164067873519,0.8385347606443657,1.0,1.0,778
2025-12-23,EWMA-vol,4678.950635011335,0.7414792167545003,1.0,0.9974293059125964,778
2025-12-23,Imbalance,4607.898508495151,0.8194756295512111,1.0,1.0,778
2025-12-23,TOD,6503.250792819583,0.9615942634264308,1.0,1.0,778
2025-12-23,Fixed,6459.549999999997,0.6546774468507762,1.0,1.0,778
2025-12-23,Oracle,6777.681830984711,1.339165739926222,1.0,1.0,778
2025-12-24,Hawkes-full,3177.435186987182,0.5404742214119872,0.980719794344473,0.6812339331619537,778
2025-12-24,Hawkes-floor,3925.5241691737356,0.5901053190045342,0.9665809768637532,0.8791773778920309,778
2025-12-24,Hawkes-select,3700.2836527179993,0.6509880067369646,0.9665809768637532,0.8766066838046273,778
2025-12-24,Hawkes-pull,3532.765,0.486224984042762,0.9434447300771208,0.9113110539845758,778
2025-12-24,Hawkes-rolling,2928.752591567433,0.5786369608263108,0.9794344473007712,0.6812339331619537,778
2025-12-24,Hawkes-norm,2236.5399514941982,0.6291853094970552,0.980719794344473,0.6825192802056556,778
2025-12-24,Hawkes-cross,1804.4675343746896,0.5390142919566542,0.9665809768637532,0.6658097686375322,778
2025-12-24,Hawkes-TOD,2236.087574062211,0.6085509946878112,0.980719794344473,0.6799485861182519,778
2025-12-24,Hawkes-self,2856.1904845088943,0.595253015312901,0.980719794344473,0.7840616966580977,778
2025-12-24,EWMA-count,3007.999784623631,0.5307386373407215,0.980719794344473,0.7005141388174807,778
2025-12-24,RealVol,3273.6134407299346,0.595169394797567,0.9074550128534704,0.6568123393316195,778
2025-12-24,EWMA-vol,2927.7363552282636,0.5316641580698469,0.609254498714653,0.5745501285347043,778
2025-12-24,Imbalance,3048.7099827464895,0.5380261754712481,0.8804627249357326,0.8393316195372751,778
2025-12-24,TOD,3988.6282203955757,0.6279601633654688,0.9665809768637532,0.8740359897172236,778
2025-12-24,Fixed,3764.4049999999997,0.47042549063771016,0.9447300771208226,0.9113110539845758,778
2025-12-24,Oracle,3974.5452235194066,0.7251856451000493,0.9730077120822622,0.8997429305912596,778
2025-12-26,Hawkes-full,4041.7254120302673,0.6792040405588687,0.993573264781491,0.9922879177377892,778
2025-12-26,Hawkes-floor,5186.313414159104,0.7915197345965738,0.993573264781491,0.993573264781491,778
2025-12-26,Hawkes-select,5501.168645310721,0.8840375441691238,1.0,1.0,778
2025-12-26,Hawkes-pull,4752.780000000001,0.610032999326031,1.0,1.0,778
2025-12-26,Hawkes-rolling,4244.717767479156,0.7233401804919548,0.993573264781491,0.9922879177377892,778
2025-12-26,Hawkes-norm,3814.8146286630936,0.9372804129885715,1.0,1.0,778
2025-12-26,Hawkes-cross,2772.841450148773,0.662212399223832,0.9897172236503856,0.9768637532133676,778
2025-12-26,Hawkes-TOD,3707.3359159184374,0.8095933360388292,1.0,1.0,778
2025-12-26,Hawkes-self,4745.258265403483,0.8535901208884884,1.0,1.0,778
2025-12-26,EWMA-count,4428.589339481754,0.7275700656143504,1.0,1.0,778
2025-12-26,RealVol,4832.597605215751,0.7164671488295165,1.0,1.0,778
2025-12-26,EWMA-vol,3770.2721057912067,0.6952927435961024,1.0,0.9974293059125964,778
2025-12-26,Imbalance,4068.492633229953,0.8633684964588655,1.0,1.0,778
2025-12-26,TOD,5613.451674769836,0.8684733553266749,1.0,1.0,778
2025-12-26,Fixed,4906.494999999999,0.6111213965367842,1.0,1.0,778
2025-12-26,Oracle,6052.311272503392,1.2012617092374587,1.0,1.0,778
2025-12-29,Hawkes-full,5079.901024568819,0.44561675893652675,1.0,0.9987146529562982,778
2025-12-29,Hawkes-floor,6188.5039725444,0.5224231674236945,1.0,1.0,778
