date,inst,policy,total_pnl,fill_rate,total_fills,n_ticks
2025-12-05,AAPL,qjn,2.1450000000000005,0.7377892030848329,842.0,778
2025-12-05,AAPL,hgt,2.285000000000001,0.7223650385604113,820.0,778
2025-12-05,AAPL,hmin,2.175,0.7570694087403599,908.0,778
2025-12-05,AAPL,hfg,1.94,0.7313624678663239,850.0,778
2025-12-05,AAPL,htg,1.495,0.7455012853470437,885.0,778
2025-12-05,AAPL,hinv,3.28,0.7544987146529563,939.0,778
2025-12-05,AAPL,hfixfl,2.5250000000000004,0.7467866323907455,852.0,778
2025-12-08,AAPL,sel,1.505,0.7519280205655527,872.0,778
2025-12-08,AAPL,tod,1.505,0.7519280205655527,872.0,778
2025-12-08,AAPL,fix,1.435,0.7493573264781491,846.0,778
2025-12-08,AAPL,qjn,2.84,0.7647814910025706,840.0,778
2025-12-08,AAPL,hgt,2.915,0.7480719794344473,821.0,778
2025-12-08,AAPL,hmin,1.15,0.7480719794344473,883.0,778
2025-12-08,AAPL,hfg,1.5099999999999998,0.7326478149100257,824.0,778
2025-12-08,AAPL,htg,1.58,0.7352185089974294,850.0,778
2025-12-08,AAPL,hinv,1.41,0.7583547557840618,922.0,778
2025-12-08,AAPL,hfixfl,1.76,0.7519280205655527,835.0,778
2025-12-09,AAPL,sel,1.0800000000000003,0.7673521850899743,908.0,778
2025-12-09,AAPL,tod,1.0800000000000003,0.7673521850899743,908.0,778
2025-12-09,AAPL,fix,0.7300000000000002,0.7673521850899743,880.0,778
2025-12-09,AAPL,qjn,2.995000000000001,0.7609254498714653,852.0,778
2025-12-09,AAPL,hgt,2.215,0.7467866323907455,834.0,778
2025-12-09,AAPL,hmin,1.16,0.7737789203084833,924.0,778
2025-12-09,AAPL,hfg,0.99,0.7532133676092545,860.0,778
2025-12-09,AAPL,htg,1.3400000000000003,0.7532133676092545,888.0,778
2025-12-09,AAPL,hinv,1.6950000000000005,0.7660668380462725,944.0,778
2025-12-09,AAPL,hfixfl,1.1200000000000006,0.7660668380462725,863.0,778
2025-12-10,AAPL,sel,4.090000000000001,0.7455012853470437,855.0,778
2025-12-10,AAPL,tod,4.090000000000001,0.7455012853470437,855.0,778
2025-12-10,AAPL,fix,4.415000000000001,0.7403598971722365,819.0,778
2025-12-10,AAPL,qjn,3.79,0.7326478149100257,777.0,778
2025-12-10,AAPL,hgt,3.605,0.7223650385604113,763.0,778
2025-12-10,AAPL,hmin,4.19,0.7442159383033419,861.0,778
2025-12-10,AAPL,hfg,4.105,0.7300771208226221,807.0,778
2025-12-10,AAPL,htg,3.795000000000001,0.7352185089974294,842.0,778
2025-12-10,AAPL,hinv,4.045,0.7506426735218509,882.0,778
2025-12-10,AAPL,hfixfl,4.380000000000001,0.7352185089974294,803.0,778
2025-12-11,AAPL,sel,3.605000000000001,0.781491002570694,915.0,778
2025-12-11,AAPL,tod,3.605000000000001,0.781491002570694,915.0,778
2025-12-11,AAPL,fix,3.2400000000000007,0.7930591259640103,899.0,778
2025-12-11,AAPL,qjn,4.93,0.7892030848329049,879.0,778
2025-12-11,AAPL,hgt,5.365,0.7763496143958869,864.0,778
2025-12-11,AAPL,hmin,3.4500000000000006,0.7827763496143959,927.0,778
2025-12-11,AAPL,hfg,3.4450000000000007,0.7789203084832905,881.0,778
2025-12-11,AAPL,htg,3.810000000000001,0.7673521850899743,897.0,778
2025-12-11,AAPL,hinv,3.0600000000000005,0.7904884318766067,975.0,778
2025-12-11,AAPL,hfixfl,2.9000000000000004,0.7904884318766067,880.0,778
2025-12-12,AAPL,sel,-1.5400000000000005,0.787917737789203,953.0,778
2025-12-12,AAPL,tod,-1.5400000000000005,0.787917737789203,953.0,778
2025-12-12,AAPL,fix,-2.5,0.7994858611825193,961.0,778
2025-12-12,AAPL,qjn,-1.5850000000000002,0.8020565552699229,929.0,778
2025-12-12,AAPL,hgt,-1.3550000000000002,0.7763496143958869,894.0,778
2025-12-12,AAPL,hmin,-1.465,0.7892030848329049,954.0,778
2025-12-12,AAPL,hfg,-2.415,0.7737789203084833,924.0,778
2025-12-12,AAPL,htg,-1.4549999999999998,0.7622107969151671,916.0,778
2025-12-12,AAPL,hinv,1.6900000000000002,0.7840616966580977,972.0,778
2025-12-12,AAPL,hfixfl,-0.7399999999999998,0.7917737789203085,928.0,778
2025-12-15,AAPL,sel,2.245,0.8367609254498715,1050.0,778
2025-12-15,AAPL,tod,2.245,0.8367609254498715,1050.0,778
2025-12-15,AAPL,fix,2.890000000000001,0.8316195372750642,1009.0,778
2025-12-15,AAPL,qjn,5.485,0.8341902313624678,976.0,778
2025-12-15,AAPL,hgt,5.234999999999999,0.7776349614395887,905.0,778
2025-12-15,AAPL,hmin,2.2250000000000005,0.8367609254498715,1050.0,778
2025-12-15,AAPL,hfg,1.9050000000000007,0.7802056555269923,936.0,778
2025-12-15,AAPL,htg,1.2600000000000005,0.7853470437017995,977.0,778
2025-12-15,AAPL,hinv,1.5950000000000004,0.8406169665809768,1090.0,778
2025-12-15,AAPL,hfixfl,0.5599999999999998,0.8341902313624678,965.0,778
2025-12-16,AAPL,sel,2.28,0.7570694087403599,877.0,778
2025-12-16,AAPL,tod,2.28,0.7570694087403599,877.0,778
2025-12-16,AAPL,fix,1.1400000000000006,0.7647814910025706,857.0,778
2025-12-16,AAPL,qjn,1.6350000000000005,0.7724935732647815,827.0,778
2025-12-16,AAPL,hgt,1.97,0.7583547557840618,808.0,778
2025-12-16,AAPL,hmin,1.3450000000000006,0.7544987146529563,880.0,778
2025-12-16,AAPL,hfg,0.9300000000000008,0.7493573264781491,837.0,778
2025-12-16,AAPL,htg,2.0900000000000003,0.7416452442159382,857.0,778
2025-12-16,AAPL,hinv,0.2699999999999999,0.7442159383033419,911.0,778
2025-12-16,AAPL,hfixfl,2.4800000000000004,0.7622107969151671,849.0,778
2025-12-17,AAPL,sel,2.395,0.7904884318766067,973.0,778
2025-12-17,AAPL,tod,2.395,0.7904884318766067,973.0,778
2025-12-17,AAPL,fix,2.02,0.7994858611825193,963.0,778
2025-12-17,AAPL,qjn,3.015,0.8071979434447301,932.0,778
2025-12-17,AAPL,hgt,3.2,0.787917737789203,905.0,778
2025-12-17,AAPL,hmin,2.485,0.7917737789203085,973.0,778
2025-12-17,AAPL,hfg,2.375,0.7802056555269923,938.0,778
2025-12-17,AAPL,htg,2.75,0.7712082262210797,948.0,778
2025-12-17,AAPL,hinv,1.815,0.7840616966580977,987.0,778
2025-12-17,AAPL,hfixfl,2.77,0.8046272493573264,953.0,778
2025-12-18,AAPL,sel,-0.1899999999999997,0.7596401028277635,907.0,778
2025-12-18,AAPL,tod,-0.1899999999999997,0.7596401028277635,907.0,778
2025-12-18,AAPL,fix,-0.4049999999999998,0.7519280205655527,877.0,778
2025-12-18,AAPL,qjn,1.385000000000001,0.7532133676092545,829.0,778
2025-12-18,AAPL,hgt,2.555000000000001,0.7146529562982005,782.0,778
2025-12-18,AAPL,hmin,0.1950000000000004,0.7634961439588689,915.0,778
2025-12-18,AAPL,hfg,-0.55,0.7146529562982005,828.0,778
2025-12-18,AAPL,htg,-0.335,0.7223650385604113,858.0,778
2025-12-18,AAPL,hinv,-0.0399999999999996,0.7609254498714653,948.0,778
2025-12-18,AAPL,hfixfl,4.3900000000000015,0.7596401028277635,856.0,778
2025-12-19,AAPL,sel,2.29,0.8033419023136247,980.0,778
2025-12-19,AAPL,tod,2.29,0.8033419023136247,980.0,778
2025-12-19,AAPL,fix,2.185000000000001,0.8097686375321337,955.0,778
2025-12-19,AAPL,qjn,5.12,0.8059125964010283,937.0,778
2025-12-19,AAPL,hgt,5.105,0.7827763496143959,906.0,778
2025-12-19,AAPL,hmin,2.0550000000000006,0.7994858611825193,985.0,778
2025-12-19,AAPL,hfg,2.375000000000001,0.7866323907455013,925.0,778
2025-12-19,AAPL,htg,2.4800000000000004,0.7802056555269923,950.0,778
2025-12-19,AAPL,hinv,2.16,0.8033419023136247,1032.0,778
2025-12-19,AAPL,hfixfl,3.12,0.8161953727506427,941.0,778
2025-12-22,AAPL,sel,1.9650000000000007,0.7994858611825193,947.0,778
2025-12-22,AAPL,tod,1.9650000000000007,0.7994858611825193,947.0,778
2025-12-22,AAPL,fix,2.1950000000000007,0.7969151670951157,909.0,778
2025-12-22,AAPL,qjn,2.6700000000000004,0.8059125964010283,904.0,778
2025-12-22,AAPL,hgt,3.415,0.7904884318766067,885.0,778
2025-12-22,AAPL,hmin,2.0900000000000003,0.7994858611825193,962.0,778
2025-12-22,AAPL,hfg,2.5200000000000005,0.7840616966580977,892.0,778
2025-12-22,AAPL,htg,2.290000000000001,0.7866323907455013,930.0,778
2025-12-22,AAPL,hinv,1.6800000000000002,0.7969151670951157,975.0,778
2025-12-22,AAPL,hfixfl,2.605000000000001,0.7994858611825193,895.0,778
2025-12-23,AAPL,sel,3.1450000000000005,0.7853470437017995,895.0,778
2025-12-23,AAPL,tod,3.1450000000000005,0.7853470437017995,895.0,778
2025-12-23,AAPL,fix,3.0200000000000005,0.7904884318766067,860.0,778
2025-12-23,AAPL,qjn,3.535,0.7789203084832905,841.0,778
2025-12-23,AAPL,hgt,3.685,0.7660668380462725,824.0,778
2025-12-23,AAPL,hmin,3.845,0.7789203084832905,913.0,778
2025-12-23,AAPL,hfg,3.0700000000000003,0.7763496143958869,842.0,778
2025-12-23,AAPL,htg,3.1950000000000003,0.7712082262210797,877.0,778
2025-12-23,AAPL,hinv,3.985,0.7789203084832905,934.0,778
2025-12-23,AAPL,hfixfl,1.5,0.7866323907455013,840.0,778
2025-12-24,AAPL,sel,1.94,0.429305912596401,490.0,778
2025-12-24,AAPL,tod,1.94,0.429305912596401,490.0,778
2025-12-24,AAPL,fix,1.82,0.4254498714652956,469.0,778
2025-12-24,AAPL,qjn,2.84,0.4215938303341902,452.0,778
2025-12-24,AAPL,hgt,2.57,0.4138817480719794,442.0,778
2025-12-24,AAPL,hmin,1.895,0.422879177377892,493.0,778
2025-12-24,AAPL,hfg,1.7200000000000002,0.4177377892030848,458.0,778
2025-12-24,AAPL,htg,1.8800000000000003,0.4215938303341902,479.0,778
2025-12-24,AAPL,hinv,1.975,0.4331619537275064,477.0,778
2025-12-24,AAPL,hfixfl,3.29,0.4241645244215938,461.0,778
2025-12-26,AAPL,sel,3.2,0.718508997429306,780.0,778
2025-12-26,AAPL,tod,3.2,0.718508997429306,780.0,778
2025-12-26,AAPL,fix,2.6050000000000004,0.7043701799485861,720.0,778
2025-12-26,AAPL,qjn,0.5900000000000002,0.6928020565552699,689.0,778
2025-12-26,AAPL,hgt,0.9350000000000004,0.6786632390745502,672.0,778
2025-12-26,AAPL,hmin,3.140000000000001,0.7275064267352185,815.0,778
2025-12-26,AAPL,hfg,2.96,0.6902313624678663,703.0,778
2025-12-26,AAPL,htg,3.555,0.7043701799485861,763.0,778
2025-12-26,AAPL,hinv,3.1450000000000005,0.7300771208226221,840.0,778
2025-12-26,AAPL,hfixfl,2.0800000000000005,0.7043701799485861,712.0,778
2025-12-29,AAPL,sel,0.9700000000000002,0.7917737789203085,895.0,778
2025-12-29,AAPL,tod,0.9700000000000002,0.7917737789203085,895.0,778
2025-12-29,AAPL,fix,1.0650000000000002,0.7840616966580977,855.0,778
2025-12-29,AAPL,qjn,0.6050000000000002,0.787917737789203,838.0,778
2025-12-29,AAPL,hgt,1.26,0.7802056555269923,828.0,778
2025-12-29,AAPL,hmin,0.7950000000000004,0.7930591259640103,924.0,778
2025-12-29,AAPL,hfg,0.0700000000000002,0.7763496143958869,845.0,778
2025-12-29,AAPL,htg,-0.0249999999999996,0.7840616966580977,885.0,778
2025-12-29,AAPL,hinv,0.365,0.7917737789203085,940.0,778
2025-12-29,AAPL,hfixfl,0.2849999999999999,0.7763496143958869,841.0,778
2025-12-30,AAPL,sel,2.575,0.7647814910025706,855.0,778
2025-12-30,AAPL,tod,2.575,0.7647814910025706,855.0,778
2025-12-30,AAPL,fix,2.34,0.7570694087403599,810.0,778
2025-12-30,AAPL,qjn,2.26,0.7596401028277635,803.0,778
2025-12-30,AAPL,hgt,1.785,0.7455012853470437,785.0,778
2025-12-30,AAPL,hmin,2.46,0.7647814910025706,877.0,778
2025-12-30,AAPL,hfg,2.11,0.7442159383033419,793.0,778
2025-12-30,AAPL,htg,2.345,0.7519280205655527,838.0,778
2025-12-30,AAPL,hinv,2.305,0.7724935732647815,900.0,778
2025-12-30,AAPL,hfixfl,2.06,0.7532133676092545,797.0,778
2025-12-31,AAPL,sel,1.91,0.7455012853470437,838.0,778
2025-12-31,AAPL,tod,1.91,0.7455012853470437,838.0,778
2025-12-31,AAPL,fix,1.795,0.7570694087403599,797.0,778
2025-12-31,AAPL,qjn,1.2599999999999998,0.7737789203084833,786.0,778
2025-12-31,AAPL,hgt,1.11,0.7622107969151671,768.0,778
2025-12-31,AAPL,hmin,1.335,0.7390745501285347,847.0,778
2025-12-31,AAPL,hfg,1.665,0.7455012853470437,779.0,778
2025-12-31,AAPL,htg,1.78,0.7339331619537275,820.0,778
2025-12-31,AAPL,hinv,1.58,0.7403598971722365,874.0,778
2025-12-31,AAPL,hfixfl,1.745,0.7493573264781491,783.0,778
2025-12-01,AMGN,sel,0.775,0.0437017994858611,34.0,778
2025-12-01,AMGN,tod,0.345,0.0514138817480719,40.0,778
2025-12-01,AMGN,fix,0.845,0.0642673521850899,52.0,778
2025-12-01,AMGN,qjn,1.475,0.0745501285347043,64.0,778
2025-12-01,AMGN,hgt,1.29,0.0681233933161953,55.0,778
2025-12-01,AMGN,hmin,0.885,0.0552699228791773,43.0,778
2025-12-01,AMGN,hfg,1.0,0.0539845758354755,42.0,778
2025-12-01,AMGN,htg,0.6599999999999999,0.0449871465295629,35.0,778
2025-12-01,AMGN,hinv,-0.0649999999999999,0.0681233933161953,59.0,778
2025-12-01,AMGN,hfixfl,1.4500000000000002,0.0449871465295629,35.0,778
2025-12-02,AMGN,sel,0.7200000000000001,0.0424164524421593,34.0,778
2025-12-02,AMGN,tod,0.6849999999999999,0.0488431876606683,38.0,778
2025-12-02,AMGN,fix,-0.77,0.0411311053984575,33.0,778
2025-12-02,AMGN,qjn,-1.245,0.0706940874035989,59.0,778
2025-12-02,AMGN,hgt,-1.5,0.0552699228791773,46.0,778
2025-12-02,AMGN,hmin,0.6699999999999999,0.0475578406169665,37.0,778
2025-12-02,AMGN,hfg,-0.6200000000000001,0.0359897172236503,28.0,778
2025-12-02,AMGN,htg,0.4349999999999999,0.0437017994858611,34.0,778
2025-12-02,AMGN,hinv,-0.2699999999999999,0.0501285347043701,43.0,778
2025-12-02,AMGN,hfixfl,0.55,0.0347043701799485,28.0,778
2025-12-03,AMGN,sel,-0.03,0.0616966580976863,48.0,778
2025-12-03,AMGN,tod,0.0649999999999999,0.0694087403598971,54.0,778
2025-12-03,AMGN,fix,0.7600000000000001,0.0784061696658097,61.0,778
2025-12-03,AMGN,qjn,-0.3699999999999999,0.1182519280205655,96.0,778
2025-12-03,AMGN,hgt,-0.6900000000000001,0.1002570694087403,79.0,778
2025-12-03,AMGN,hmin,0.535,0.0706940874035989,56.0,778
2025-12-03,AMGN,hfg,0.6,0.0706940874035989,55.0,778
2025-12-03,AMGN,htg,0.1149999999999999,0.0604113110539845,47.0,778
2025-12-03,AMGN,hinv,1.235,0.0745501285347043,64.0,778
2025-12-03,AMGN,hfixfl,0.0399999999999999,0.0758354755784061,59.0,778
2025-12-04,AMGN,sel,-0.0199999999999999,0.0462724935732647,36.0,778
2025-12-04,AMGN,tod,-0.1399999999999999,0.0616966580976863,48.0,778
2025-12-04,AMGN,fix,-0.215,0.0604113110539845,47.0,778
2025-12-04,AMGN,qjn,0.975,0.0861182519280205,68.0,778
2025-12-04,AMGN,hgt,1.5549999999999995,0.0719794344473007,56.0,778
2025-12-04,AMGN,hmin,0.0849999999999999,0.0719794344473007,56.0,778
2025-12-04,AMGN,hfg,-0.285,0.0501285347043701,39.0,778
2025-12-04,AMGN,htg,-0.0899999999999999,0.0514138817480719,40.0,778
2025-12-04,AMGN,hinv,-0.345,0.0886889460154241,74.0,778
2025-12-04,AMGN,hfixfl,-0.3550000000000001,0.0424164524421593,33.0,778
2025-12-05,AMGN,sel,-0.12,0.0771208226221079,60.0,778
2025-12-05,AMGN,tod,0.1649999999999999,0.0784061696658097,61.0,778
2025-12-05,AMGN,fix,-0.33,0.0809768637532133,64.0,778
2025-12-05,AMGN,qjn,-2.605,0.0938303341902313,76.0,778
2025-12-05,AMGN,hgt,-1.045,0.0809768637532133,64.0,778
2025-12-05,AMGN,hmin,-0.6050000000000001,0.0809768637532133,63.0,778
2025-12-05,AMGN,hfg,1.0300000000000002,0.0732647814910025,58.0,778
2025-12-05,AMGN,htg,0.515,0.0706940874035989,55.0,778
2025-12-05,AMGN,hinv,1.4549999999999998,0.1143958868894601,94.0,778
2025-12-05,AMGN,hfixfl,0.5999999999999999,0.0771208226221079,60.0,778
2025-12-08,AMGN,sel,-0.485,0.0616966580976863,48.0,778
2025-12-08,AMGN,tod,0.1249999999999998,0.0835475578406169,65.0,778
2025-12-08,AMGN,fix,1.0749999999999995,0.1041131105398457,84.0,778
2025-12-08,AMGN,qjn,-0.0799999999999998,0.1311053984575835,104.0,778
2025-12-08,AMGN,hgt,-0.6499999999999998,0.1053984575835475,83.0,778
2025-12-08,AMGN,hmin,-0.0100000000000001,0.0976863753213367,76.0,778
2025-12-08,AMGN,hfg,0.645,0.0796915167095115,63.0,778
2025-12-08,AMGN,htg,0.39,0.0642673521850899,50.0,778
2025-12-08,AMGN,hinv,1.2999999999999998,0.1131105398457583,94.0,778
2025-12-08,AMGN,hfixfl,-0.7449999999999999,0.0732647814910025,57.0,778
2025-12-09,AMGN,sel,-0.0949999999999999,0.0694087403598971,54.0,778
2025-12-09,AMGN,tod,1.08,0.0989717223650385,78.0,778
2025-12-09,AMGN,fix,-0.4599999999999999,0.1028277634961439,83.0,778
2025-12-09,AMGN,qjn,-1.185,0.1452442159383033,121.0,778
2025-12-09,AMGN,hgt,-0.2200000000000002,0.1143958868894601,93.0,778
2025-12-09,AMGN,hmin,1.09,0.1131105398457583,91.0,778
2025-12-09,AMGN,hfg,1.11,0.0835475578406169,66.0,778
2025-12-09,AMGN,htg,1.4500000000000002,0.0809768637532133,64.0,778
2025-12-09,AMGN,hinv,-0.815,0.1529562982005141,131.0,778
2025-12-09,AMGN,hfixfl,-0.81,0.0629820051413881,49.0,778
2025-12-10,AMGN,sel,1.09,0.0526992287917737,43.0,778
2025-12-10,AMGN,tod,1.24,0.0719794344473007,59.0,778
2025-12-10,AMGN,fix,2.1,0.0655526992287917,54.0,778
2025-12-10,AMGN,qjn,1.825,0.0964010282776349,80.0,778
2025-12-10,AMGN,hgt,1.315,0.0809768637532133,65.0,778
2025-12-10,AMGN,hmin,0.835,0.0784061696658097,62.0,778
2025-12-10,AMGN,hfg,1.67,0.0539845758354755,44.0,778
2025-12-10,AMGN,htg,0.97,0.0604113110539845,49.0,778
2025-12-10,AMGN,hinv,-0.1549999999999997,0.0886889460154241,72.0,778
2025-12-10,AMGN,hfixfl,1.5950000000000002,0.0475578406169665,39.0,778
2025-12-11,AMGN,sel,-0.3649999999999997,0.0565552699228791,44.0,778
2025-12-11,AMGN,tod,0.6649999999999999,0.0706940874035989,55.0,778
2025-12-11,AMGN,fix,1.55,0.0796915167095115,65.0,778
2025-12-11,AMGN,qjn,-0.5849999999999999,0.0861182519280205,73.0,778
2025-12-11,AMGN,hgt,0.0799999999999999,0.0706940874035989,57.0,778
2025-12-11,AMGN,hmin,0.4450000000000002,0.0655526992287917,51.0,778
2025-12-11,AMGN,hfg,1.39,0.0668380462724935,53.0,778
2025-12-11,AMGN,htg,0.6900000000000001,0.0552699228791773,43.0,778
2025-12-11,AMGN,hinv,0.385,0.0719794344473007,64.0,778
2025-12-11,AMGN,hfixfl,-0.3800000000000002,0.0616966580976863,49.0,778
2025-12-12,AMGN,sel,0.0049999999999999,0.0591259640102827,46.0,778
2025-12-12,AMGN,tod,1.135,0.0629820051413881,51.0,778
2025-12-12,AMGN,fix,0.235,0.0745501285347043,60.0,778
2025-12-12,AMGN,qjn,0.76,0.1002570694087403,81.0,778
2025-12-12,AMGN,hgt,1.145,0.0861182519280205,69.0,778
2025-12-12,AMGN,hmin,0.355,0.0706940874035989,58.0,778
2025-12-12,AMGN,hfg,0.4599999999999999,0.0591259640102827,47.0,778
2025-12-12,AMGN,htg,0.64,0.0565552699228791,44.0,778
2025-12-12,AMGN,hinv,0.6050000000000002,0.0964010282776349,77.0,778
2025-12-12,AMGN,hfixfl,-0.5449999999999999,0.0539845758354755,42.0,778
2025-12-15,AMGN,sel,0.845,0.0526992287917737,41.0,778
2025-12-15,AMGN,tod,1.1949999999999998,0.0694087403598971,55.0,778
2025-12-15,AMGN,fix,-0.025,0.0745501285347043,58.0,778
2025-12-15,AMGN,qjn,0.9900000000000002,0.0964010282776349,76.0,778
2025-12-15,AMGN,hgt,1.35,0.0681233933161953,53.0,778
2025-12-15,AMGN,hmin,0.4599999999999999,0.0681233933161953,54.0,778
2025-12-15,AMGN,hfg,0.1100000000000001,0.0526992287917737,41.0,778
2025-12-15,AMGN,htg,1.495,0.0475578406169665,37.0,778
2025-12-15,AMGN,hinv,-1.54,0.0938303341902313,77.0,778
2025-12-15,AMGN,hfixfl,0.4600000000000001,0.0514138817480719,40.0,778
2025-12-16,AMGN,sel,0.835,0.0501285347043701,39.0,778
2025-12-16,AMGN,tod,0.11,0.0604113110539845,47.0,778
2025-12-16,AMGN,fix,0.4100000000000001,0.0552699228791773,43.0,778
2025-12-16,AMGN,qjn,0.2499999999999999,0.0796915167095115,63.0,778
2025-12-16,AMGN,hgt,0.2699999999999999,0.0719794344473007,57.0,778
2025-12-16,AMGN,hmin,0.0499999999999999,0.0565552699228791,44.0,778
2025-12-16,AMGN,hfg,0.77,0.0475578406169665,37.0,778
2025-12-16,AMGN,htg,0.32,0.0526992287917737,41.0,778
2025-12-16,AMGN,hinv,-0.1099999999999999,0.0784061696658097,62.0,778
2025-12-16,AMGN,hfixfl,0.885,0.0462724935732647,36.0,778
2025-12-17,AMGN,sel,0.805,0.0475578406169665,37.0,778
2025-12-17,AMGN,tod,1.385,0.0488431876606683,38.0,778
2025-12-17,AMGN,fix,0.645,0.0514138817480719,41.0,778
2025-12-17,AMGN,qjn,0.8950000000000002,0.0732647814910025,59.0,778
2025-12-17,AMGN,hgt,0.085,0.0642673521850899,50.0,778
2025-12-17,AMGN,hmin,0.15,0.0385604113110539,30.0,778
2025-12-17,AMGN,hfg,0.48,0.0449871465295629,35.0,778
2025-12-17,AMGN,htg,1.225,0.0462724935732647,36.0,778
2025-12-17,AMGN,hinv,0.83,0.0681233933161953,56.0,778
2025-12-17,AMGN,hfixfl,0.27,0.0424164524421593,33.0,778
2025-12-18,AMGN,sel,0.2750000000000001,0.0488431876606683,38.0,778
2025-12-18,AMGN,tod,0.19,0.0552699228791773,43.0,778
2025-12-18,AMGN,fix,-1.1102230246251563e-16,0.0578406169665809,46.0,778
2025-12-18,AMGN,qjn,0.1400000000000001,0.0976863753213367,78.0,778
2025-12-18,AMGN,hgt,0.1200000000000001,0.0848329048843187,67.0,778
2025-12-18,AMGN,hmin,-0.7149999999999999,0.0578406169665809,45.0,778
2025-12-18,AMGN,hfg,-0.01,0.0501285347043701,40.0,778
2025-12-18,AMGN,htg,0.18,0.0437017994858611,34.0,778
2025-12-18,AMGN,hinv,0.1849999999999999,0.0616966580976863,51.0,778
2025-12-18,AMGN,hfixfl,0.285,0.0514138817480719,41.0,778
2025-12-19,AMGN,sel,0.465,0.0359897172236503,28.0,778
2025-12-19,AMGN,tod,0.175,0.0372750642673521,29.0,778
2025-12-19,AMGN,fix,1.03,0.0552699228791773,46.0,778
2025-12-19,AMGN,qjn,-0.905,0.0964010282776349,77.0,778
2025-12-19,AMGN,hgt,0.0799999999999999,0.0822622107969151,65.0,778
2025-12-19,AMGN,hmin,0.3649999999999999,0.0526992287917737,41.0,778
2025-12-19,AMGN,hfg,0.8500000000000001,0.0449871465295629,37.0,778
2025-12-19,AMGN,htg,0.3,0.0308483290488431,24.0,778
2025-12-19,AMGN,hinv,-0.235,0.0642673521850899,56.0,778
2025-12-19,AMGN,hfixfl,0.8199999999999998,0.0488431876606683,39.0,778
2025-12-22,AMGN,sel,0.2249999999999999,0.0321336760925449,25.0,778
